Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters,Phenotype
-5.0,6.0,0.9,2059.0,2059.0,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,0.9,3369.5,3369.5,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,0.9,3090.5,3090.5,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,0.9,3359.5,3359.5,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,0.9,2403.0,2403.0,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,1.0,1885.0,1885.0,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,1.0,2653.0,2653.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,6.0,1.0,2427.0,2427.0,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,1.0,2200.0,2200.0,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,1.0,3058.0,3058.0,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,1.0,2498.0,2498.0,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,1.0,2411.0,2411.0,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,1.0,2701.5,2701.5,0.0,0.0,0.0,0.0,No invasion
-5.0,6.0,1.0,2946.0,2946.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,6.0,1.0,2008.0,2008.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.0,2854.0,2854.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.0,2505.0,2505.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.0,2370.0,2370.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.0,2541.0,2541.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.0,3292.0,3292.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.0,2679.5,2679.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.0,2352.5,2352.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.0,2050.0,2050.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.0,2904.0,2904.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.0,2800.0,2800.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.1,3335.5,3335.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.1,3064.0,3064.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.1,3380.0,3380.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.1,2201.0,2201.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.1,1701.0,1701.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.1,1780.0,1780.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.1,3070.0,3070.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.1,2437.0,2437.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.1,1937.5,1937.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.1,1886.5,1886.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,2082.5,2082.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,1844.0,1844.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,2082.0,2082.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,2299.0,2299.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,2502.5,2502.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,1932.0,1932.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,2559.5,2559.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,2652.0,2652.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,1931.0,1931.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.2,1720.0,1720.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,2027.0,2027.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,2099.5,2099.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,2022.0,2022.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,2310.5,2310.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,2712.0,2712.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,2110.5,2110.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,3007.0,3007.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.3,2093.5,2093.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,2072.5,2072.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.3,2580.0,2580.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,2451.5,2451.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,2533.0,2533.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,2035.0,2035.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,2322.0,2322.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,2416.0,2416.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,3009.0,3009.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,2091.0,2091.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,1576.0,1576.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,3014.5,3014.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.4,2063.5,2063.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,3172.0,3172.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,2740.5,2740.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,2852.5,2852.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,2286.0,2286.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,2079.0,2079.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,1801.0,1801.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,2413.0,2413.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,2949.0,2949.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,2283.5,2283.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.5,2346.0,2346.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.6,2271.5,2271.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.6,2712.0,2712.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.6,3236.0,3236.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.6,2217.5,2217.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.6,2583.0,2583.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.6,1948.0,1948.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.6,2574.5,2574.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.6,2446.0,2446.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.6,3306.0,3306.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.6,1987.5,1987.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,2715.0,2715.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,2012.0,2012.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,1951.0,1951.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,1863.5,1863.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,2571.5,2571.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,1842.0,1842.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,2583.0,2583.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,2190.0,2190.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,2610.0,2610.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.7,2188.0,2188.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.8,2151.5,2151.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.8,2961.0,2961.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.8,2590.5,2590.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.8,1994.0,1994.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.8,2346.0,2346.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.8,3234.0,3234.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.8,2846.5,2846.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.8,2694.5,2694.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.8,1490.0,1490.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.8,2421.0,2421.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,2853.0,2853.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,2168.0,2168.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,9.0,0.9,2340.0,2340.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,2257.0,2257.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,2243.0,2243.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,3326.0,3326.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,2097.0,2097.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,1780.0,1780.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,3151.5,3151.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,0.9,2333.0,2333.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,2633.0,2633.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,2327.0,2327.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,1971.5,1971.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,2887.0,2887.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,1969.0,1969.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,2373.0,2373.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,3251.0,3251.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,2351.0,2351.0,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,2263.5,2263.5,0.0,0.0,0.0,0.0,No invasion
-5.0,9.0,1.0,2454.0,2454.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.0,3323.0,3323.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.0,2967.5,2967.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.0,2685.0,2685.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.0,3317.0,3317.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.0,2774.5,2774.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.0,3168.0,3168.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.0,3746.0,3746.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.0,1527.0,1527.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.0,2857.0,2857.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.0,2687.5,2687.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.1,3350.0,3350.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.1,2212.0,2212.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.1,3206.0,3206.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.1,2510.0,2510.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.1,2395.0,2395.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.1,1975.5,1975.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.1,2393.0,2393.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.1,1415.0,1415.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.1,2275.0,2275.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.1,3183.5,3183.5,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.2,2915.5,2915.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.2,1797.0,1797.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.2,2554.0,2554.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.2,2066.0,2066.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.2,1747.0,1747.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.2,1962.0,1962.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.2,2771.0,2771.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.2,2521.0,2521.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.2,2122.0,2122.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.2,3065.0,3065.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.3,3320.5,3320.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.3,2101.0,2101.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.3,3077.0,3077.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.3,2616.0,2616.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.3,3323.0,3323.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.3,2634.0,2634.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.3,2555.5,2555.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.3,2359.0,2359.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.3,2384.0,2384.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.3,2019.0,2019.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.4,3054.0,3054.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.4,2306.0,2306.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.4,2525.5,2525.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.4,2013.0,2013.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.4,2641.5,2641.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.4,1839.0,1839.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.4,2403.0,2403.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.4,2619.5,2619.5,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.4,1937.5,1937.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.4,2393.5,2393.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.5,2918.0,2918.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.5,1932.5,1932.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.5,2024.0,2024.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.5,1932.5,1932.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.5,2487.5,2487.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.5,2270.0,2270.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.5,2202.0,2202.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.5,2841.5,2841.5,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.5,3504.0,3504.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.5,2655.0,2655.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.6,2970.5,2970.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.6,2414.5,2414.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.6,2259.0,2259.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.6,2936.5,2936.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.6,2399.0,2399.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.6,2980.5,2980.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.6,2310.0,2310.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.6,2814.0,2814.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.6,2167.0,2167.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.6,2405.0,2405.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.7,2781.0,2781.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.7,2060.5,2060.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.7,2861.5,2861.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.7,2981.5,2981.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.7,1977.0,1977.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.7,2178.0,2178.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.7,2705.0,2705.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.7,2178.5,2178.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.7,2326.0,2326.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.7,2228.0,2228.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,2273.5,2273.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,2320.0,2320.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,2513.0,2513.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,2317.0,2317.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,1931.0,1931.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,1844.0,1844.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,2452.5,2452.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,2463.0,2463.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.8,3340.0,3340.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.8,2188.5,2188.5,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.9,2364.5,2364.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.9,1739.0,1739.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.9,2043.0,2043.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.9,1749.0,1749.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.9,3332.0,3332.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,0.9,1984.5,1984.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.9,1891.0,1891.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.9,2290.0,2290.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.9,2304.0,2304.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,0.9,2267.0,2267.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,1.0,2210.5,2210.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,1.0,1908.5,1908.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,1.0,2614.0,2614.0,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,1.0,2999.5,2999.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,1.0,2478.5,2478.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,1.0,2055.0,2055.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,1.0,2939.5,2939.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,1.0,1992.0,1992.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,12.0,1.0,2396.5,2396.5,0.0,0.0,0.0,0.0,No invasion
-5.0,12.0,1.0,2939.0,2939.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.0,2679.5,2679.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.0,2699.5,2699.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.0,3138.0,3138.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.0,2262.0,2262.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.0,2557.5,2557.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.0,2365.0,2365.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.0,2964.5,2964.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.0,2110.0,2110.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.0,2806.0,2806.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.0,3128.5,3128.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.1,2369.0,2369.0,0.0,3.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.1,1818.5,1818.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.1,3451.0,3451.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.1,2573.0,2573.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.1,3128.5,3128.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.1,3200.0,3200.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.1,3840.0,3840.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.1,2780.0,2780.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.1,2266.5,2266.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.1,2244.5,2244.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.2,2497.0,2497.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.2,1954.0,1954.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.2,2293.0,2293.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.2,2772.0,2772.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.2,2271.0,2271.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.2,3731.0,3731.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.2,2383.0,2383.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.2,2622.0,2622.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.2,2341.0,2341.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.2,2330.0,2330.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.3,2120.0,2120.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.3,3272.5,3272.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.3,3342.5,3342.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.3,3221.5,3221.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.3,3026.0,3026.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.3,2318.0,2318.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.3,2486.0,2486.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.3,3605.0,3605.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.3,2518.0,2518.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.3,3298.0,3298.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.4,2353.0,2353.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.4,2309.0,2309.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.4,2328.0,2328.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.4,2998.0,2998.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.4,2608.0,2608.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.4,2622.5,2622.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.4,2602.0,2602.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.4,3367.0,3367.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.4,2757.0,2757.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.4,3641.5,3641.5,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.5,3275.5,3275.5,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.5,3090.5,3090.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.5,2419.0,2419.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.5,2301.5,2301.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.5,2444.0,2444.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.5,2945.0,2945.0,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.5,2353.0,2353.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.5,2390.0,2390.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.5,2452.0,2452.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.5,4108.0,4108.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.6,3410.5,3410.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.6,3019.5,3019.5,0.0,2.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.6,1805.0,1805.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.6,2652.5,2652.5,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.6,2394.0,2394.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.6,3360.0,3360.0,0.0,3.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.6,3347.0,3347.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.6,3367.0,3367.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.6,2615.0,2615.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.6,2245.0,2245.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.7,1862.5,1862.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.7,2169.0,2169.0,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.7,2515.0,2515.0,0.0,1.0,0.0,0.0,Bulk invasion
-5.0,15.0,0.7,2634.5,2634.5,0.0,0.0,0.0,0.0,No invasion
-5.0,15.0,0.7,2538.0,2538.0,0.0,2.0,0.0,0.0,Bulk invasion
